"To look up a company, you can either go through the entire list (which is alphabetically sorted) or use the lookup function that I have built in.",,,,,
Company name,"The Daiei,Inc. (TSE:8263)",Please use the scrolling list to find your company,,,
Industry Group =,Insurance (Life),,,,
Country =,Japan,,,,
Broad Geographical group =,Japan,,,,
Sub Group =,Japan,,,,
"If you want to find the companies in a sector, use the industry sorted worksheet in this spreadsheet",,,,,
,,,,,
,,,,,
Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
"HANATEN Co.,Ltd. (TSE:9870)",TSE:9870,Retail (Automotive),Japan,Japan,Japan
"Handsman Co., Ltd. (JASDAQ:7636)",JASDAQ:7636,Retail (Building Supply),Japan,Japan,Japan
"Haneda Zenith Holdings Co., Ltd. (TSE:5289)",TSE:5289,Building Materials,Japan,Japan,Japan
Hankyu Hanshin Holdings Inc. (TSE:9042),TSE:9042,Transportation (Railroads),Japan,Japan,Japan
"Hankyu Reit, Inc. (TSE:8977)",TSE:8977,R.E.I.T.,Japan,Japan,Japan
Hanwa Co. Ltd. (TSE:8078),TSE:8078,Retail (Distributors),Japan,Japan,Japan
"Happiness and D Co., Ltd. (JASDAQ:3174)",JASDAQ:3174,Retail (Special Lines),Japan,Japan,Japan
Happinet Corporation (TSE:7552),TSE:7552,Retail (Distributors),Japan,Japan,Japan
"Harada Industry Co., Ltd. (JASDAQ:6904)",JASDAQ:6904,Auto Parts,Japan,Japan,Japan
"Harakosan Co., Ltd. (TSE:8894)",TSE:8894,Homebuilding,Japan,Japan,Japan
"Hard Off Corporation Co, Ltd. (TSE:2674)",TSE:2674,Retail (Special Lines),Japan,Japan,Japan
Harima B-Stem Corp. (JASDAQ:9780),JASDAQ:9780,Business & Consumer Services,Japan,Japan,Japan
"Harima Chemicals Group, Inc. (TSE:4410)",TSE:4410,Chemical (Basic),Japan,Japan,Japan
Harima-Kyowa Co. Ltd. (TSE:7444),TSE:7444,Retail (Distributors),Japan,Japan,Japan
Harmonic Drive Systems Inc. (JASDAQ:6324),JASDAQ:6324,Machinery,Japan,Japan,Japan
Haruyama Trading Company Limited. (TSE:7416),TSE:7416,Retail (Special Lines),Japan,Japan,Japan
"Hasegawa Co., Ltd. (TSE:8230)",TSE:8230,Retail (Special Lines),Japan,Japan,Japan
HASEKO Corporation (TSE:1808),TSE:1808,Homebuilding,Japan,Japan,Japan
"Hashimoto Sogyo Co.,Ltd. (TSE:7570)",TSE:7570,Retail (Distributors),Japan,Japan,Japan
"Hatsuho Shouji Co.,Ltd. (JASDAQ:7425)",JASDAQ:7425,Retail (Distributors),Japan,Japan,Japan
Havix Corp. (JASDAQ:3895),JASDAQ:3895,Household Products,Japan,Japan,Japan
"Hayashikane Sangyo Co.,Ltd. (TSE:2286)",TSE:2286,Food Processing,Japan,Japan,Japan
Hazama Ando Corporation (TSE:1719),TSE:1719,Engineering/Construction,Japan,Japan,Japan
Healios K.K. (TSE:4593),TSE:4593,Drugs (Biotechnology),Japan,Japan,Japan
"Hearts United Group Co., Ltd. (TSE:3676)",TSE:3676,Computer Services,Japan,Japan,Japan
"Heian Ceremony Service Co., Ltd. (JASDAQ:2344)",JASDAQ:2344,Business & Consumer Services,Japan,Japan,Japan
Heiwa Corp. (TSE:6412),TSE:6412,Recreation,Japan,Japan,Japan
"Heiwa Paper Co.,Ltd. (TSE:9929)",TSE:9929,Retail (Distributors),Japan,Japan,Japan
"Heiwa Real Estate Co., Ltd. (TSE:8803)",TSE:8803,Real Estate (General/Diversified),Japan,Japan,Japan
"Heiwado Co., Ltd. (TSE:8276)",TSE:8276,Retail (Grocery and Food),Japan,Japan,Japan
"Helios Techno Holding Co., Ltd. (TSE:6927)",TSE:6927,Electrical Equipment,Japan,Japan,Japan
"Hephaist Seiko Co., Ltd. (JASDAQ:6433)",JASDAQ:6433,Machinery,Japan,Japan,Japan
Hi-Lex Corporation (TSE:7279),TSE:7279,Auto Parts,Japan,Japan,Japan
Hibino Corporation (JASDAQ:2469),JASDAQ:2469,Computer Services,Japan,Japan,Japan
"Hibiya Engineering, Ltd. (TSE:1982)",TSE:1982,Engineering/Construction,Japan,Japan,Japan
Hiday Hidaka Corp. (TSE:7611),TSE:7611,Restaurant/Dining,Japan,Japan,Japan
"Higashi Twenty One Co.,Ltd. (TSE:9029)",TSE:9029,Trucking,Japan,Japan,Japan
"Higashimaru Co.,Ltd. (FKSE:2058)",FKSE:2058,Food Processing,Japan,Japan,Japan
Hikaku.com Corporation (TSE:2477),TSE:2477,Software (Internet),Japan,Japan,Japan
Hikari Business Form Co. Ltd. (JASDAQ:3948),JASDAQ:3948,Office Equipment & Services,Japan,Japan,Japan
"Hikari Furniture Co., Ltd. (JASDAQ:8191)",JASDAQ:8191,Retail (Distributors),Japan,Japan,Japan
"Hikari Heights-Varus Co., Ltd. (SPSE:2137)",SPSE:2137,Hospitals/Healthcare Facilities,Japan,Japan,Japan
"Hikari Tsushin, Inc. (TSE:9435)",TSE:9435,Retail (Special Lines),Japan,Japan,Japan
"HIMACS, Ltd. (TSE:4299)",TSE:4299,Computer Services,Japan,Japan,Japan
"Himaraya Co., Ltd. (TSE:7514)",TSE:7514,Retail (Special Lines),Japan,Japan,Japan
"Himiko Co., Ltd. (JASDAQ:9892)",JASDAQ:9892,Shoe,Japan,Japan,Japan
Hino Motors Ltd. (TSE:7205),TSE:7205,Construction Supplies,Japan,Japan,Japan
"Hinokiya Holdings Co., Ltd. (NSE:1413)",NSE:1413,Homebuilding,Japan,Japan,Japan
Hioki E.E. Corporation (TSE:6866),TSE:6866,Electronics (General),Japan,Japan,Japan
HIP Corporation (JASDAQ:2136),JASDAQ:2136,Information Services,Japan,Japan,Japan
"Hiraga Co., Ltd. (JASDAQ:7863)",JASDAQ:7863,Publshing & Newspapers,Japan,Japan,Japan
Hirakawa Hewtech Corp. (TSE:5821),TSE:5821,Electrical Equipment,Japan,Japan,Japan
"Hiraki Co.,Ltd. (TSE:3059)",TSE:3059,Retail (Special Lines),Japan,Japan,Japan
Hiramatsu Inc. (TSE:2764),TSE:2764,Restaurant/Dining,Japan,Japan,Japan
"HIRANO TECSEED Co., Ltd. (TSE:6245)",TSE:6245,Machinery,Japan,Japan,Japan
Hirata Corporation (JASDAQ:6258),JASDAQ:6258,Machinery,Japan,Japan,Japan
"HIRAYAMA Co.,Ltd. (JASDAQ:7781)",JASDAQ:7781,Business & Consumer Services,Japan,Japan,Japan
Hirose Electric Co. Ltd. (TSE:6806),TSE:6806,Electronics (General),Japan,Japan,Japan
"Hiroshima Electric Railway Co.,Ltd. (TSE:9033)",TSE:9033,Trucking,Japan,Japan,Japan
"HIROSHIMA GAS Co.,Ltd. (TSE:9535)",TSE:9535,Power,Japan,Japan,Japan
"Hisaka Works, Ltd. (TSE:6247)",TSE:6247,Machinery,Japan,Japan,Japan
Hisamitsu Pharmaceutical Co. Inc. (TSE:4530),TSE:4530,Drugs (Pharmaceutical),Japan,Japan,Japan
Hitachi Capital Corporation (TSE:8586),TSE:8586,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan
Hitachi Chemical Co. Ltd. (TSE:4217),TSE:4217,Chemical (Specialty),Japan,Japan,Japan
"Hitachi Construction Machinery Co., Ltd. (TSE:6305)",TSE:6305,Construction Supplies,Japan,Japan,Japan
Hitachi High-Technologies Corporation (TSE:8036),TSE:8036,Electronics (General),Japan,Japan,Japan
"Hitachi Koki Co., Ltd. (TSE:6581)",TSE:6581,Machinery,Japan,Japan,Japan
Hitachi Kokusai Electric Inc. (TSE:6756),TSE:6756,Telecom. Equipment,Japan,Japan,Japan
Hitachi Ltd. (TSE:6501),TSE:6501,Electronics (General),Japan,Japan,Japan
Hitachi Maxell Ltd. (TSE:6810),TSE:6810,Computers/Peripherals,Japan,Japan,Japan
"Hitachi Metals, Ltd. (TSE:5486)",TSE:5486,Steel,Japan,Japan,Japan
Hitachi Transport System Ltd. (TSE:9086),TSE:9086,Trucking,Japan,Japan,Japan
Hitachi Zosen Corp. (TSE:7004),TSE:7004,Machinery,Japan,Japan,Japan
Hitachi Zosen Fukui Corporation (JASDAQ:6163),JASDAQ:6163,Machinery,Japan,Japan,Japan
HITO-Communications Inc. (TSE:3654),TSE:3654,Business & Consumer Services,Japan,Japan,Japan
"HKS Co., Ltd. (JASDAQ:7219)",JASDAQ:7219,Auto Parts,Japan,Japan,Japan
"HOB Co.,Ltd. (JASDAQ:1382)",JASDAQ:1382,Farming/Agriculture,Japan,Japan,Japan
Hochiki Corporation (TSE:6745),TSE:6745,Electronics (General),Japan,Japan,Japan
"Hoden Seimitsu Kako Kenkyusho Co., Ltd. (JASDAQ:6469)",JASDAQ:6469,Machinery,Japan,Japan,Japan
"Hodogaya Chemical Co., Ltd. (TSE:4112)",TSE:4112,Chemical (Specialty),Japan,Japan,Japan
Hogy Medical Co. Ltd. (TSE:3593),TSE:3593,Healthcare Products,Japan,Japan,Japan
Hohsui Corporation (TSE:1352),TSE:1352,Food Wholesalers,Japan,Japan,Japan
"Hokkai Electrical Construction Company,Incorporated (SPSE:1832)",SPSE:1832,Engineering/Construction,Japan,Japan,Japan
"Hokkaido Chuo Bus Co., Ltd. (SPSE:9085)",SPSE:9085,Trucking,Japan,Japan,Japan
"Hokkaido Coca-Cola Bottling Co., Ltd. (TSE:2573)",TSE:2573,Beverage (Soft),Japan,Japan,Japan
Hokkaido Electric Power Co. Inc. (TSE:9509),TSE:9509,Power,Japan,Japan,Japan
"Hokkaido Gas Co., Ltd. (TSE:9534)",TSE:9534,Power,Japan,Japan,Japan
Hokkan Holdings Limited (TSE:5902),TSE:5902,Packaging & Container,Japan,Japan,Japan
"Hokko Chemical Industry Co., Ltd. (TSE:4992)",TSE:4992,Chemical (Specialty),Japan,Japan,Japan
Hokuetsu Industries Co. Ltd. (TSE:6364),TSE:6364,Machinery,Japan,Japan,Japan
"Hokuetsu Kishu Paper Co., Ltd. (TSE:3865)",TSE:3865,Paper/Forest Products,Japan,Japan,Japan
"Hokuetsu Metal Co., Ltd. (TSE:5446)",TSE:5446,Steel,Japan,Japan,Japan
"Hokuhoku Financial Group, Inc. (TSE:8377)",TSE:8377,Banks (Regional),Japan,Japan,Japan
"Hokuriku Denwa Kouji Co.,Ltd. (TSE:1989)",TSE:1989,Engineering/Construction,Japan,Japan,Japan
Hokuriku Electric Industry Co. Ltd. (TSE:6989),TSE:6989,Electronics (General),Japan,Japan,Japan
Hokuriku Electric Power Company (TSE:9505),TSE:9505,Power,Japan,Japan,Japan
"Hokuriku Electrical Construction Co.,Ltd. (TSE:1930)",TSE:1930,Engineering/Construction,Japan,Japan,Japan
"Hokuriku Gas Co.,Ltd. (TSE:9537)",TSE:9537,Power,Japan,Japan,Japan
"Hokuryo Co.,Ltd (TSE:1384)",TSE:1384,Food Processing,Japan,Japan,Japan
"Hokushin Co., Ltd. (TSE:7897)",TSE:7897,Paper/Forest Products,Japan,Japan,Japan
Hokuto Corporation (TSE:1379),TSE:1379,Farming/Agriculture,Japan,Japan,Japan
Hokuyaku Takeyama Holdings Inc. (SPSE:3055),SPSE:3055,Healthcare Support Services,Japan,Japan,Japan
"Hokuyu Lucky Co.,Ltd. (JASDAQ:2747)",JASDAQ:2747,Retail (Grocery and Food),Japan,Japan,Japan
"Holon Co.,Ltd. (JASDAQ:7748)",JASDAQ:7748,Semiconductor Equip,Japan,Japan,Japan
"Honda Motor Co., Ltd. (TSE:7267)",TSE:7267,Auto & Truck,Japan,Japan,Japan
"Honda Tsushin Kogyo Co., Ltd. (TSE:6826)",TSE:6826,Electronics (General),Japan,Japan,Japan
Honeys Co. Ltd. (TSE:2792),TSE:2792,Retail (Special Lines),Japan,Japan,Japan
"Honshu Chemical Industry Co., Ltd. (TSE:4115)",TSE:4115,Chemical (Basic),Japan,Japan,Japan
Honyaku Center Inc. (JASDAQ:2483),JASDAQ:2483,Business & Consumer Services,Japan,Japan,Japan
Hoosiers Holdings (TSE:3284),TSE:3284,Homebuilding,Japan,Japan,Japan
"HORAI Co., Ltd. (JASDAQ:9679)",JASDAQ:9679,Diversified,Japan,Japan,Japan
"HORIBA, Ltd. (TSE:6856)",TSE:6856,Electronics (General),Japan,Japan,Japan
"Horiifoodservice Co., Ltd. (JASDAQ:3077)",JASDAQ:3077,Restaurant/Dining,Japan,Japan,Japan
"Hoshi Iryo-Sanki Co., Ltd. (JASDAQ:7634)",JASDAQ:7634,Healthcare Products,Japan,Japan,Japan
"Hoshino Resorts REIT,Inc. (TSE:3287)",TSE:3287,R.E.I.T.,Japan,Japan,Japan
"Hoshizaki Electric Co., Ltd. (TSE:6465)",TSE:6465,Machinery,Japan,Japan,Japan
Hosiden Corporation (TSE:6804),TSE:6804,Electronics (General),Japan,Japan,Japan
Hosoda Corporation (JASDAQ:1906),JASDAQ:1906,Real Estate (General/Diversified),Japan,Japan,Japan
Hosokawa Micron Corporation (TSE:6277),TSE:6277,Machinery,Japan,Japan,Japan
"Hosoya Pyro-Engineering Co., Ltd. (JASDAQ:4274)",JASDAQ:4274,Recreation,Japan,Japan,Japan
"Hotel New Grand Co., Ltd. (JASDAQ:9720)",JASDAQ:9720,Hotel/Gaming,Japan,Japan,Japan
"Hotland Co., Ltd. (TSE:3196)",TSE:3196,Restaurant/Dining,Japan,Japan,Japan
"HOTMAN Co., Ltd. (JASDAQ:3190)",JASDAQ:3190,Apparel,Japan,Japan,Japan
"Hottolink, Inc. (TSE:3680)",TSE:3680,Software (Internet),Japan,Japan,Japan
House Foods Group Inc. (TSE:2810),TSE:2810,Food Processing,Japan,Japan,Japan
"House of Rose Co.,Ltd. (TSE:7506)",TSE:7506,Retail (Special Lines),Japan,Japan,Japan
Housecom Corporation (JASDAQ:3275),JASDAQ:3275,Real Estate (Operations & Services),Japan,Japan,Japan
"Housedo Co.,Ltd. (TSE:3457)",TSE:3457,Homebuilding,Japan,Japan,Japan
Housefreedom Co. Ltd. (FKSE:8996),FKSE:8996,Homebuilding,Japan,Japan,Japan
Howa Machinery Ltd. (TSE:6203),TSE:6203,Machinery,Japan,Japan,Japan
Hoya Corp. (TSE:7741),TSE:7741,Healthcare Products,Japan,Japan,Japan
"Hub Co., Ltd. (JASDAQ:3030)",JASDAQ:3030,Restaurant/Dining,Japan,Japan,Japan
"Hulic Co., Ltd. (TSE:3003)",TSE:3003,Real Estate (Operations & Services),Japan,Japan,Japan
"Hulic REIT, Inc. (TSE:3295)",TSE:3295,R.E.I.T.,Japan,Japan,Japan
"Human Holdings Co., Ltd. (JASDAQ:2415)",JASDAQ:2415,Business & Consumer Services,Japan,Japan,Japan
"Human Metabolome Technologies, Inc. (TSE:6090)",TSE:6090,Heathcare Information and Technology,Japan,Japan,Japan
humanweb Inc. (TSE:3224),TSE:3224,Restaurant/Dining,Japan,Japan,Japan
Hurxley Corporation (TSE:7561),TSE:7561,Restaurant/Dining,Japan,Japan,Japan
"Hyoki Kaiun Kaisha, Ltd. (TSE:9362)",TSE:9362,Shipbuilding & Marine,Japan,Japan,Japan
HYPER Inc. (JASDAQ:3054),JASDAQ:3054,Computer Services,Japan,Japan,Japan
"I - K Co., Ltd. (JASDAQ:2722)",JASDAQ:2722,Retail (Special Lines),Japan,Japan,Japan
I-Freek Mobile Inc. (JASDAQ:3845),JASDAQ:3845,Software (System & Application),Japan,Japan,Japan
I-Net Corporation (TSE:9600),TSE:9600,Computer Services,Japan,Japan,Japan
"I-O Data Device, Inc. (TSE:6916)",TSE:6916,Computers/Peripherals,Japan,Japan,Japan
I.A Group Corporation (JASDAQ:7509),JASDAQ:7509,Retail (Automotive),Japan,Japan,Japan
I'LL inc. (JASDAQ:3854),JASDAQ:3854,Software (System & Application),Japan,Japan,Japan
"I'rom Group Co., Ltd. (TSE:2372)",TSE:2372,Healthcare Support Services,Japan,Japan,Japan
"Ibiden Co., Ltd. (TSE:4062)",TSE:4062,Electronics (General),Japan,Japan,Japan
"IBJ Leasing Company, Limited (TSE:8425)",TSE:8425,Financial Svcs. (Non-bank & Insurance),Japan,Japan,Japan
"IBJ,Inc. (TSE:6071)",TSE:6071,Business & Consumer Services,Japan,Japan,Japan
"Ichibanya Co., Ltd. (TSE:7630)",TSE:7630,Restaurant/Dining,Japan,Japan,Japan
Ichigo Hotel REIT Investment Corporation (TSE:3463),TSE:3463,R.E.I.T.,Japan,Japan,Japan
Ichigo Inc. (TSE:2337),TSE:2337,Investments & Asset Management,Japan,Japan,Japan
Ichigo Office REIT Investment Corporation (TSE:8975),TSE:8975,R.E.I.T.,Japan,Japan,Japan
"Ichikawa Co., Ltd. (TSE:3513)",TSE:3513,Apparel,Japan,Japan,Japan
"Ichiken Co., Ltd. (TSE:1847)",TSE:1847,Engineering/Construction,Japan,Japan,Japan
Ichikoh Industries Ltd. (TSE:7244),TSE:7244,Auto Parts,Japan,Japan,Japan
"Ichikura Co., Ltd. (TSE:6186)",TSE:6186,Retail (Special Lines),Japan,Japan,Japan
"Ichimasa Kamaboko Co., Ltd. (TSE:2904)",TSE:2904,Food Processing,Japan,Japan,Japan
"Ichinen Holdings Co.,Ltd. (TSE:9619)",TSE:9619,Trucking,Japan,Japan,Japan
"Ichirokudo Co., Ltd. (TSE:3366)",TSE:3366,Restaurant/Dining,Japan,Japan,Japan
"Ichishin Holdings Co., Ltd. (JASDAQ:4645)",JASDAQ:4645,Education,Japan,Japan,Japan
"Ichiyoshi Securities Co., Ltd. (TSE:8624)",TSE:8624,Brokerage & Investment Banking,Japan,Japan,Japan
Icom Incorporated (TSE:6820),TSE:6820,Telecom. Equipment,Japan,Japan,Japan
"Idea Consultants, Inc. (TSE:9768)",TSE:9768,Environmental & Waste Services,Japan,Japan,Japan
"IDEA International Co., Ltd. (JASDAQ:3140)",JASDAQ:3140,Retail (Distributors),Japan,Japan,Japan
IDEC Corporation (TSE:6652),TSE:6652,Electrical Equipment,Japan,Japan,Japan
Idemitsu Kosan Co. Ltd. (TSE:5019),TSE:5019,Oilfield Svcs/Equip.,Japan,Japan,Japan
IFIS Japan Ltd. (TSE:7833),TSE:7833,Information Services,Japan,Japan,Japan
"Ifuji Sangyo Co.,Ltd. (TSE:2924)",TSE:2924,Food Processing,Japan,Japan,Japan
"IG Port, Inc. (JASDAQ:3791)",JASDAQ:3791,Entertainment,Japan,Japan,Japan
IGNIS LTD. (TSE:3689),TSE:3689,Software (System & Application),Japan,Japan,Japan
"Ihara Chemical Industry Co., Ltd. (TSE:4989)",TSE:4989,Chemical (Diversified),Japan,Japan,Japan
Ihara Science Corporation (JASDAQ:5999),JASDAQ:5999,Machinery,Japan,Japan,Japan
IHI Corporation (TSE:7013),TSE:7013,Machinery,Japan,Japan,Japan
"IID, Inc. (TSE:6038)",TSE:6038,Advertising,Japan,Japan,Japan
"Iida Group Holdings Co., Ltd. (TSE:3291)",TSE:3291,Homebuilding,Japan,Japan,Japan
Iino Kaiun Kaisha Ltd. (TSE:9119),TSE:9119,Shipbuilding & Marine,Japan,Japan,Japan
"IJT Technology Holdings Co., Ltd. (TSE:7315)",TSE:7315,Auto Parts,Japan,Japan,Japan
"Ikegami Tsushinki Co., Ltd. (TSE:6771)",TSE:6771,Electronics (General),Japan,Japan,Japan
IKK Inc. (TSE:2198),TSE:2198,Business & Consumer Services,Japan,Japan,Japan
"ikuyo Co.,Ltd. (TSE:7273)",TSE:7273,Auto Parts,Japan,Japan,Japan
Ikyu Corporation (TSE:2450),TSE:2450,Retail (Online),Japan,Japan,Japan
Image Information Inc. (JASDAQ:3803),JASDAQ:3803,Computer Services,Japan,Japan,Japan
"ImageONE Co., Ltd. (JASDAQ:2667)",JASDAQ:2667,Software (Internet),Japan,Japan,Japan
Imagica Robot Holdings Inc. (TSE:6879),TSE:6879,Software (System & Application),Japan,Japan,Japan
"Imagineer Co.,Ltd. (JASDAQ:4644)",JASDAQ:4644,Software (System & Application),Japan,Japan,Japan
"Imasen Electric Industrial Co., Ltd. (TSE:7266)",TSE:7266,Auto Parts,Japan,Japan,Japan
"Immuno-Biological Laboratories Co., Ltd. (JASDAQ:4570)",JASDAQ:4570,Heathcare Information and Technology,Japan,Japan,Japan
"Imperial Hotel, Ltd. (TSE:9708)",TSE:9708,Hotel/Gaming,Japan,Japan,Japan
"Impress Holdings, Inc. (TSE:9479)",TSE:9479,Publshing & Newspapers,Japan,Japan,Japan
"Imura Envelope Co., Inc. (TSE:3955)",TSE:3955,Office Equipment & Services,Japan,Japan,Japan
"Imuraya Group Co., Ltd. (TSE:2209)",TSE:2209,Food Processing,Japan,Japan,Japan
IMV Corporation (JASDAQ:7760),JASDAQ:7760,Electronics (General),Japan,Japan,Japan
Ina Research Inc. (JASDAQ:2176),JASDAQ:2176,Heathcare Information and Technology,Japan,Japan,Japan
"Inaba Denki Sangyo Co., Ltd. (TSE:9934)",TSE:9934,Retail (Distributors),Japan,Japan,Japan
"Inaba Seisakusho Co., Ltd. (TSE:3421)",TSE:3421,Office Equipment & Services,Japan,Japan,Japan
Inabata & Co. Ltd. (TSE:8098),TSE:8098,Retail (Distributors),Japan,Japan,Japan
"Inageya Co., Ltd. (TSE:8182)",TSE:8182,Retail (Grocery and Food),Japan,Japan,Japan
INES Corporation (TSE:9742),TSE:9742,Computer Services,Japan,Japan,Japan
Infocom Corporation (JASDAQ:4348),JASDAQ:4348,Computer Services,Japan,Japan,Japan
Infomart Corporation (TSE:2492),TSE:2492,Software (Internet),Japan,Japan,Japan
"Information Creative Co., Ltd. (JASDAQ:4769)",JASDAQ:4769,Software (System & Application),Japan,Japan,Japan
"Information Development Co., Ltd. (TSE:4709)",TSE:4709,Computer Services,Japan,Japan,Japan
"Information Planning CO., LTD. (TSE:3712)",TSE:3712,Computer Services,Japan,Japan,Japan
"Information Services International-Dentsu, Ltd. (TSE:4812)",TSE:4812,Computer Services,Japan,Japan,Japan
Infoteria Corporation (TSE:3853),TSE:3853,Software (System & Application),Japan,Japan,Japan
Innotech Corporation (TSE:9880),TSE:9880,Computer Services,Japan,Japan,Japan
Inpex Corporation (TSE:1605),TSE:1605,Oil/Gas (Production and Exploration),Japan,Japan,Japan
Insight Inc. (SPSE:2172),SPSE:2172,Publshing & Newspapers,Japan,Japan,Japan
inspec Inc. (TSE:6656),TSE:6656,Semiconductor Equip,Japan,Japan,Japan
Intage Holdings Inc. (TSE:4326),TSE:4326,Advertising,Japan,Japan,Japan
"Intea Holdings,Inc. (TSE:3734)",TSE:3734,Software (Internet),Japan,Japan,Japan
"Intellex Co., Ltd. (TSE:8940)",TSE:8940,Real Estate (General/Diversified),Japan,Japan,Japan
Intelligent Wave Inc. (JASDAQ:4847),JASDAQ:4847,Software (System & Application),Japan,Japan,Japan
Inter Action Corporation (TSE:7725),TSE:7725,Semiconductor Equip,Japan,Japan,Japan
"Interlife Holdings Co., Ltd. (JASDAQ:1418)",JASDAQ:1418,Business & Consumer Services,Japan,Japan,Japan
"International Conglomerate Of Distribution For Automobile Holdings Co., Ltd. (TSE:3184)",TSE:3184,Retail (Automotive),Japan,Japan,Japan
"Internetworking & Broadband Consulting Co.,Ltd. (TSE:3920)",TSE:3920,Computer Services,Japan,Japan,Japan
"Interspace Co.,Ltd. (TSE:2122)",TSE:2122,Advertising,Japan,Japan,Japan
"INTERTRADE Co.,Ltd. (TSE:3747)",TSE:3747,Software (System & Application),Japan,Japan,Japan
"Interworks, Inc. (TSE:6032)",TSE:6032,Business & Consumer Services,Japan,Japan,Japan
"Intrance Co., Ltd. (TSE:3237)",TSE:3237,Real Estate (Development),Japan,Japan,Japan
"Inui Global Logistics Co., Ltd. (TSE:9308)",TSE:9308,Business & Consumer Services,Japan,Japan,Japan
Invast Securities Company Limited (JASDAQ:8709),JASDAQ:8709,Brokerage & Investment Banking,Japan,Japan,Japan
"Invesco Office J-REIT, Inc. (TSE:3298)",TSE:3298,R.E.I.T.,Japan,Japan,Japan
"Investors Cloud Co., Ltd. (TSE:1435)",TSE:1435,Real Estate (Operations & Services),Japan,Japan,Japan
"IPS Co., Ltd. (JASDAQ:4335)",JASDAQ:4335,Computer Services,Japan,Japan,Japan
"IR Japan Holdings, Ltd. (JASDAQ:6035)",JASDAQ:6035,Business & Consumer Services,Japan,Japan,Japan
"IREP Co., Ltd. (TSE:2132)",TSE:2132,Advertising,Japan,Japan,Japan
"iRidge, Inc. (TSE:3917)",TSE:3917,Software (System & Application),Japan,Japan,Japan
Iriso Electronics Co. Ltd. (JASDAQ:6908),JASDAQ:6908,Electronics (General),Japan,Japan,Japan
"Isamu Paint Co., Ltd. (TSE:4624)",TSE:4624,Chemical (Specialty),Japan,Japan,Japan
ISB Corporation (TSE:9702),TSE:9702,Software (System & Application),Japan,Japan,Japan
ISE Chemicals Corporation (TSE:4107),TSE:4107,Chemical (Basic),Japan,Japan,Japan
Iseki & Co. Ltd. (TSE:6310),TSE:6310,Farming/Agriculture,Japan,Japan,Japan
Isetan Mitsukoshi Holdings Ltd. (TSE:3099),TSE:3099,Retail (General),Japan,Japan,Japan
"Isewan Terminal Service Co.,Ltd. (NSE:9359)",NSE:9359,Shipbuilding & Marine,Japan,Japan,Japan
"Ishigaki Foods Co.,Ltd. (JASDAQ:2901)",JASDAQ:2901,Food Processing,Japan,Japan,Japan
"Ishihara Chemical Co., Ltd. (TSE:4462)",TSE:4462,Chemical (Specialty),Japan,Japan,Japan
"Ishihara Sangyo Kaisha, Ltd. (TSE:4028)",TSE:4028,Chemical (Diversified),Japan,Japan,Japan
Ishii Food Co. Ltd. (TSE:2894),TSE:2894,Food Processing,Japan,Japan,Japan
"Ishii Hyoki Co., Ltd. (TSE:6336)",TSE:6336,Semiconductor Equip,Japan,Japan,Japan
"Ishii Iron Works Co., Ltd. (TSE:6362)",TSE:6362,Machinery,Japan,Japan,Japan
Ishii Tool & Engineering Corporation (JASDAQ:6314),JASDAQ:6314,Semiconductor Equip,Japan,Japan,Japan
"Ishikawa Seisakusho, Ltd. (TSE:6208)",TSE:6208,Machinery,Japan,Japan,Japan
"Ishizuka Glass Co., Ltd. (TSE:5204)",TSE:5204,Packaging & Container,Japan,Japan,Japan
"Isolite Insulating Products Co., Ltd. (TSE:5358)",TSE:5358,Building Materials,Japan,Japan,Japan
"istyle, Inc. (TSE:3660)",TSE:3660,Software (Internet),Japan,Japan,Japan
Isuzu Motors Ltd. (TSE:7202),TSE:7202,Auto & Truck,Japan,Japan,Japan
IT Holdings Corporation (TSE:3626),TSE:3626,Computer Services,Japan,Japan,Japan
"ITbook Co., LTD. (TSE:3742)",TSE:3742,Computer Services,Japan,Japan,Japan
Itec Corporation (JASDAQ:9964),JASDAQ:9964,Steel,Japan,Japan,Japan
Itfor Inc. (TSE:4743),TSE:4743,Computer Services,Japan,Japan,Japan
ITmedia Inc. (TSE:2148),TSE:2148,Computer Services,Japan,Japan,Japan
"Ito En, Ltd. (TSE:2593)",TSE:2593,Beverage (Soft),Japan,Japan,Japan
"Ito Yogyo Co., Ltd (TSE:5287)",TSE:5287,Building Materials,Japan,Japan,Japan
ITOCHU Corporation (TSE:8001),TSE:8001,Retail (Distributors),Japan,Japan,Japan
Itochu Enex Co. Ltd. (TSE:8133),TSE:8133,Oilfield Svcs/Equip.,Japan,Japan,Japan
ITOCHU Techno-Solutions Corporation (TSE:4739),TSE:4739,Computer Services,Japan,Japan,Japan
"ITOCHU-SHOKUHIN Co., Ltd. (TSE:2692)",TSE:2692,Food Wholesalers,Japan,Japan,Japan
Itoham Foods Inc. (TSE:2284),TSE:2284,Food Processing,Japan,Japan,Japan
Itoki Corporation (TSE:7972),TSE:7972,Office Equipment & Services,Japan,Japan,Japan
Itokuro Inc. (TSE:6049),TSE:6049,Software (Internet),Japan,Japan,Japan
Ivy Cosmetics Corporation (JASDAQ:4918),JASDAQ:4918,Household Products,Japan,Japan,Japan
